timesheet_id,employee_id,project_id,work_date,hours_logged,overtime_hours
1257,1177,210,2025-09-22,7.84,0.0
1258,1018,210,2026-04-10,5.53,0.0
1259,1141,211,2026-01-12,5.8,0.0
1260,1030,222,2026-03-06,8.6,0.6
1261,1102,224,2025-10-04,6.0,0.0
1262,1008,227,2026-02-01,7.41,0.0
1263,1085,227,2025-10-17,5.05,0.0
1264,1173,216,2025-05-26,6.03,0.0
1265,1010,221,2026-02-04,9.5,1.5
1266,1040,221,2025-12-31,4.81,0.0
1267,1138,229,2026-04-09,6.76,0.0
1268,1106,230,2025-08-01,6.01,0.0
1269,1134,210,2025-08-02,8.46,0.46
1270,1174,211,2025-06-14,7.39,0.0
1271,1005,207,2025-10-20,7.33,0.0
1272,1085,226,2026-04-16,7.46,0.0
1273,1091,203,2026-02-19,9.5,1.5
1274,1072,227,2025-12-13,9.82,1.82
1275,1097,221,2026-04-22,4.19,0.0
1276,1043,219,2025-12-16,7.21,0.0
1277,1048,220,2025-09-01,7.63,0.0
1278,1193,210,2025-10-21,4.7,0.0
1279,1081,223,2025-11-02,8.23,0.23
1280,1106,203,2025-10-15,4.19,0.0
1281,1061,212,2025-12-08,6.98,0.0
1282,1078,207,2025-08-08,6.71,0.0
1283,1045,204,2026-01-31,7.15,0.0
1284,1010,225,2025-12-28,6.25,0.0
1285,1024,215,2025-12-30,5.21,0.0
1286,1124,229,2026-02-28,7.04,0.0
1287,1049,211,2026-05-03,7.0,0.0
1288,1188,228,2026-03-07,9.54,1.54
1289,1199,211,2026-03-05,7.14,0.0
1290,1026,227,2025-09-19,4.86,0.0
1291,1133,222,2025-10-11,9.89,1.89
1292,1053,224,2026-03-23,9.96,1.96
1293,1100,223,2025-09-04,4.22,0.0
1294,1030,201,2025-06-28,9.19,1.19
1295,1012,222,2026-03-03,5.87,0.0
1296,1023,211,2025-09-06,9.09,1.09
1297,1012,204,2025-10-18,6.8,0.0
1298,1169,224,2025-06-30,7.12,0.0
1299,1148,225,2025-10-21,5.87,0.0
1300,1054,211,2025-12-11,5.87,0.0
1301,1074,209,2025-07-12,5.2,0.0
1302,1198,215,2026-01-08,7.19,0.0
1303,1070,205,2025-11-28,8.03,0.03
1304,1030,201,2026-02-18,4.94,0.0
1305,1144,217,2026-04-05,9.75,1.75
1306,1139,212,2026-02-26,4.61,0.0
1307,1070,205,2026-01-06,7.3,0.0
1308,1073,219,2026-02-05,9.66,1.66
1309,1019,210,2026-01-12,5.47,0.0
1310,1087,218,2025-12-24,7.68,0.0
1311,1034,201,2026-02-28,6.66,0.0
1312,1173,202,2026-04-29,6.82,0.0
1313,1014,203,2026-04-13,4.64,0.0
1314,1046,223,2025-08-04,6.56,0.0
1315,1152,221,2025-08-29,7.58,0.0
1316,1180,215,2025-08-10,9.02,1.02
1317,1080,211,2025-12-08,7.7,0.0
1318,1183,225,2025-11-02,8.9,0.9
1319,1137,203,2026-01-21,8.03,0.03
1320,1194,225,2026-01-04,9.84,1.84
1321,1034,203,2026-04-29,6.79,0.0
1322,1179,215,2026-03-10,8.88,0.88
1323,1080,222,2025-12-06,4.58,0.0
1324,1197,215,2026-03-24,7.87,0.0
1325,1058,205,2025-08-29,6.82,0.0
1326,1158,209,2026-04-21,9.17,1.17
1327,1101,206,2025-05-16,9.48,1.48
1328,1171,211,2025-07-31,8.2,0.2
1329,1084,215,2025-10-16,8.73,0.73
1330,1017,216,2025-10-27,6.93,0.0
1331,1123,215,2025-05-29,4.68,0.0
1332,1073,225,2026-01-17,9.07,1.07
1333,1148,205,2026-04-10,6.09,0.0
1334,1104,227,2025-07-26,7.05,0.0
1335,1028,211,2026-04-12,8.29,0.29
1336,1019,226,2026-03-13,7.34,0.0
1337,1119,213,2026-03-28,5.81,0.0
1338,1062,220,2025-05-14,7.54,0.0
1339,1041,216,2026-02-09,5.46,0.0
1340,1088,207,2026-02-02,6.3,0.0
1341,1152,214,2025-11-21,8.88,0.88
1342,1112,219,2026-04-03,8.71,0.71
1343,1140,223,2025-09-29,8.72,0.72
1344,1170,222,2025-06-17,5.42,0.0
1345,1183,219,2025-12-25,4.47,0.0
1346,1030,219,2025-05-25,9.02,1.02
1347,1084,218,2026-01-08,7.58,0.0
1348,1114,206,2025-08-03,4.59,0.0
1349,1104,203,2025-07-16,5.85,0.0
1350,1176,227,2026-02-23,7.59,0.0
1351,1098,211,2025-12-25,7.58,0.0
1352,1170,202,2025-06-21,6.97,0.0
1353,1036,229,2025-10-24,4.54,0.0
1354,1194,221,2025-08-26,7.48,0.0
1355,1194,205,2025-10-23,8.86,0.86
1356,1116,218,2025-10-17,7.97,0.0
1357,1158,219,2026-02-07,5.75,0.0
1358,1053,222,2025-08-07,6.68,0.0
1359,1077,219,2025-09-05,9.26,1.26
1360,1174,210,2025-12-30,8.77,0.77
1361,1112,223,2026-04-30,9.51,1.51
1362,1089,203,2025-11-04,9.9,1.9
1363,1157,217,2025-09-04,7.5,0.0
1364,1033,228,2025-09-30,6.43,0.0
1365,1095,229,2025-05-15,5.77,0.0
1366,1014,201,2025-11-27,7.29,0.0
1367,1092,204,2025-09-14,8.22,0.22
1368,1008,208,2025-09-13,9.17,1.17
1369,1152,213,2026-01-15,6.59,0.0
1370,1183,213,2026-02-21,7.75,0.0
1371,1112,218,2025-12-29,6.44,0.0
1372,1045,216,2025-09-06,5.27,0.0
1373,1143,213,2026-02-10,4.83,0.0
1374,1093,227,2026-01-20,9.06,1.06
1375,1074,228,2026-01-25,6.5,0.0
1376,1035,201,2025-12-09,8.02,0.02
1377,1005,205,2025-12-11,4.43,0.0
1378,1125,222,2026-03-07,8.33,0.33
1379,1035,203,2026-04-24,6.62,0.0
1380,1107,228,2025-12-04,4.82,0.0
1381,1179,220,2025-11-28,6.74,0.0
1382,1160,206,2025-07-23,9.58,1.58
1383,1109,218,2025-10-18,6.73,0.0
1384,1099,212,2026-03-10,8.92,0.92
1385,1109,220,2026-02-22,5.35,0.0
1386,1128,228,2026-01-08,4.04,0.0
1387,1183,217,2025-09-22,8.39,0.39
1388,1140,219,2025-10-02,5.62,0.0
1389,1010,219,2026-04-05,6.2,0.0
1390,1095,204,2025-05-30,6.9,0.0
1391,1177,203,2025-10-09,7.48,0.0
1392,1188,217,2025-11-30,4.85,0.0
1393,1193,225,2026-03-10,9.9,1.9
1394,1133,203,2025-10-21,5.68,0.0
1395,1157,203,2025-09-19,7.14,0.0
1396,1162,224,2025-09-28,5.47,0.0
1397,1172,203,2026-03-30,7.98,0.0
1398,1139,226,2026-04-15,8.1,0.1
1399,1157,202,2025-11-17,7.48,0.0
1400,1137,225,2026-02-22,9.42,1.42
1401,1117,217,2025-11-05,4.06,0.0
1402,1147,224,2025-11-03,9.44,1.44
1403,1091,226,2025-10-30,5.99,0.0
1404,1043,202,2026-03-22,5.77,0.0
1405,1153,224,2025-07-10,8.17,0.17
1406,1145,209,2026-02-13,5.82,0.0
1407,1122,219,2025-05-23,4.37,0.0
1408,1014,222,2025-08-13,5.01,0.0
1409,1189,220,2025-12-10,9.94,1.94
1410,1125,203,2026-03-30,4.16,0.0
1411,1020,228,2026-01-30,4.76,0.0
1412,1065,205,2025-06-14,8.7,0.7
1413,1071,228,2025-08-29,7.69,0.0
1414,1190,204,2025-06-21,5.54,0.0
1415,1152,224,2026-04-15,7.62,0.0
1416,1115,212,2026-04-29,4.91,0.0
1417,1067,226,2026-02-22,8.85,0.85
1418,1125,206,2025-09-14,8.2,0.2
1419,1009,211,2025-10-01,8.8,0.8
1420,1038,220,2025-08-08,9.9,1.9
1421,1040,227,2026-03-31,9.6,1.6
1422,1106,225,2026-04-10,6.98,0.0
1423,1170,215,2025-06-17,6.3,0.0
1424,1043,207,2025-12-09,8.36,0.36
1425,1089,202,2026-01-01,7.47,0.0
1426,1194,227,2025-09-30,7.85,0.0
1427,1043,215,2025-11-08,4.7,0.0
1428,1078,216,2025-06-01,6.39,0.0
1429,1193,230,2025-09-11,8.48,0.48
1430,1098,222,2025-11-07,7.2,0.0
1431,1122,209,2025-10-10,8.23,0.23
1432,1112,201,2025-10-09,4.87,0.0
1433,1115,213,2025-05-14,5.73,0.0
1434,1136,222,2025-09-11,8.07,0.07
1435,1025,230,2025-11-12,9.74,1.74
1436,1091,228,2026-03-18,7.19,0.0
1437,1167,228,2025-09-26,6.59,0.0
1438,1070,209,2025-10-12,5.64,0.0
1439,1066,221,2026-03-31,8.81,0.81
1440,1119,225,2025-12-26,7.51,0.0
1441,1062,224,2025-10-28,8.05,0.05
1442,1198,207,2026-03-26,8.03,0.03
1443,1174,223,2026-04-07,7.12,0.0
1444,1081,218,2025-12-30,9.96,1.96
1445,1003,227,2025-06-27,4.06,0.0
1446,1106,204,2026-02-02,4.41,0.0
1447,1176,215,2025-11-18,7.15,0.0
1448,1186,210,2025-10-15,6.11,0.0
1449,1009,201,2025-05-13,5.51,0.0
1450,1015,220,2025-08-27,7.72,0.0
1451,1056,220,2026-04-13,7.94,0.0
1452,1182,204,2026-03-06,7.83,0.0
1453,1155,205,2025-08-24,4.52,0.0
1454,1196,229,2025-12-15,6.26,0.0
1455,1048,229,2025-06-24,7.89,0.0
1456,1048,209,2026-02-21,4.67,0.0
1457,1170,230,2025-10-07,5.77,0.0
1458,1117,230,2025-08-20,4.45,0.0
1459,1197,214,2025-06-12,9.97,1.97
1460,1171,225,2026-02-28,8.15,0.15
1461,1066,206,2025-08-20,8.62,0.62
1462,1071,225,2026-01-29,8.68,0.68
1463,1100,211,2026-04-14,4.37,0.0
1464,1067,227,2026-02-02,9.98,1.98
1465,1113,203,2026-02-14,5.59,0.0
1466,1052,220,2025-08-11,6.95,0.0
1467,1166,216,2025-06-04,6.36,0.0
1468,1139,225,2025-05-09,4.65,0.0
1469,1158,221,2025-05-11,6.59,0.0
1470,1114,223,2026-02-22,4.64,0.0
1471,1009,203,2025-08-04,5.55,0.0
1472,1187,209,2026-03-09,4.42,0.0
1473,1005,229,2025-06-23,8.66,0.66
1474,1168,221,2025-08-12,6.99,0.0
1475,1010,222,2025-05-26,4.01,0.0
1476,1039,223,2025-11-30,6.34,0.0
1477,1101,219,2025-11-13,5.98,0.0
1478,1182,225,2026-02-09,4.02,0.0
1479,1112,213,2025-08-14,6.94,0.0
1480,1200,226,2025-06-30,9.06,1.06
1481,1139,208,2026-03-18,8.71,0.71
1482,1177,227,2026-03-03,4.02,0.0
1483,1032,219,2026-01-24,8.68,0.68
1484,1092,211,2025-12-15,7.21,0.0
1485,1103,202,2025-08-15,8.09,0.09
1486,1166,203,2025-10-17,7.79,0.0
1487,1088,203,2026-03-16,6.19,0.0
1488,1195,225,2026-01-06,9.05,1.05
1489,1052,206,2025-09-29,5.74,0.0
1490,1099,222,2025-11-24,7.33,0.0
1491,1179,213,2025-05-10,5.15,0.0
1492,1162,223,2025-09-05,9.38,1.38
1493,1022,229,2025-10-08,6.16,0.0
1494,1189,207,2026-04-15,7.8,0.0
1495,1050,201,2026-01-04,4.84,0.0
1496,1152,208,2025-08-30,8.32,0.32
1497,1017,226,2026-02-11,6.94,0.0
1498,1079,216,2025-09-08,7.24,0.0
1499,1116,201,2026-01-22,7.2,0.0
1500,1015,211,2025-09-09,4.22,0.0
1501,1011,213,2026-05-05,8.73,0.73
1502,1168,222,2025-08-07,4.71,0.0
1503,1174,228,2025-06-18,7.14,0.0
1504,1039,224,2025-08-31,9.25,1.25
1505,1019,202,2025-07-21,7.48,0.0
1506,1126,221,2026-05-06,8.41,0.41
1507,1159,202,2026-03-21,4.11,0.0
1508,1167,205,2026-04-30,5.46,0.0
1509,1162,202,2026-04-23,4.09,0.0
1510,1025,215,2026-02-06,9.43,1.43
1511,1152,203,2025-08-03,7.67,0.0
1512,1028,204,2025-10-11,8.91,0.91
1513,1158,208,2025-11-03,6.98,0.0
1514,1052,214,2025-11-21,4.38,0.0
1515,1189,222,2025-09-16,6.02,0.0
1516,1031,222,2025-09-21,6.41,0.0
1517,1036,211,2025-08-14,7.46,0.0
1518,1055,225,2026-03-17,9.02,1.02
1519,1045,211,2025-11-14,4.27,0.0
1520,1071,205,2025-06-30,4.38,0.0
1521,1044,223,2026-04-17,8.55,0.55
1522,1043,215,2025-12-20,6.22,0.0
1523,1149,202,2025-09-02,5.46,0.0
1524,1162,220,2025-08-20,4.8,0.0
1525,1041,201,2026-02-24,6.26,0.0
1526,1021,201,2025-12-06,9.28,1.28
1527,1023,223,2025-07-15,4.04,0.0
1528,1073,214,2026-03-05,7.91,0.0
1529,1198,216,2026-03-24,8.16,0.16
1530,1053,205,2025-11-17,8.15,0.15
1531,1134,215,2025-05-22,7.84,0.0
1532,1045,220,2026-01-24,6.47,0.0
1533,1153,206,2025-12-09,8.15,0.15
1534,1157,203,2025-12-04,8.3,0.3
1535,1078,212,2026-03-16,7.76,0.0
1536,1143,208,2026-02-21,6.51,0.0
1537,1136,204,2025-10-16,5.15,0.0
1538,1195,218,2025-12-26,7.71,0.0
1539,1119,225,2026-01-27,7.05,0.0
1540,1054,209,2025-08-20,7.76,0.0
1541,1029,226,2025-07-08,4.32,0.0
1542,1122,216,2025-05-09,4.9,0.0
1543,1172,230,2026-05-05,5.06,0.0
1544,1166,212,2025-06-03,4.26,0.0
1545,1112,209,2025-10-08,5.71,0.0
1546,1195,215,2025-09-23,6.01,0.0
1547,1190,202,2026-01-01,4.26,0.0
1548,1046,206,2026-02-27,9.55,1.55
1549,1125,217,2025-07-09,8.71,0.71
1550,1061,224,2025-12-12,4.7,0.0
1551,1149,211,2025-05-28,6.67,0.0
1552,1192,222,2025-06-24,6.51,0.0
1553,1059,225,2025-06-26,9.39,1.39
1554,1059,204,2025-11-13,4.66,0.0
1555,1106,228,2025-12-07,5.42,0.0
1556,1057,203,2025-06-11,5.2,0.0
1557,1125,202,2025-07-18,6.83,0.0
1558,1038,207,2025-10-12,9.34,1.34
1559,1117,206,2025-08-03,9.57,1.57
1560,1035,215,2025-08-14,6.32,0.0
1561,1162,212,2025-06-04,8.32,0.32
1562,1052,211,2025-09-16,9.85,1.85
1563,1178,219,2025-05-24,4.76,0.0
1564,1035,204,2025-12-05,4.36,0.0
1565,1118,214,2025-10-19,9.11,1.11
1566,1088,208,2026-03-22,5.03,0.0
1567,1155,206,2025-06-14,9.32,1.32
1568,1164,220,2026-01-18,8.74,0.74
1569,1148,218,2026-03-18,9.43,1.43
1570,1023,214,2025-07-26,9.13,1.13
1571,1126,228,2026-04-14,9.14,1.14
1572,1152,216,2025-09-23,9.97,1.97
1573,1072,201,2025-09-24,9.02,1.02
1574,1189,228,2025-12-14,8.38,0.38
1575,1084,214,2025-09-11,5.48,0.0
1576,1152,205,2025-05-30,7.48,0.0
1577,1002,214,2025-06-03,9.48,1.48
1578,1011,216,2025-05-19,9.88,1.88
1579,1130,202,2025-07-02,8.4,0.4
1580,1101,216,2026-01-11,6.55,0.0
1581,1179,227,2025-06-29,8.86,0.86
1582,1127,208,2025-05-09,4.59,0.0
1583,1193,201,2026-04-26,4.5,0.0
1584,1105,207,2025-10-23,8.16,0.16
1585,1076,208,2025-09-02,4.8,0.0
1586,1024,201,2025-06-22,7.89,0.0
1587,1079,206,2025-12-14,6.88,0.0
1588,1147,224,2025-09-19,8.22,0.22
1589,1117,215,2025-12-01,7.5,0.0
1590,1181,213,2026-04-29,8.63,0.63
1591,1095,221,2026-01-23,5.11,0.0
1592,1163,201,2025-06-07,6.79,0.0
1593,1019,213,2025-05-15,9.16,1.16
1594,1086,217,2025-08-19,9.36,1.36
1595,1110,225,2025-11-30,4.2,0.0
1596,1157,218,2025-06-20,5.62,0.0
1597,1054,226,2026-02-04,7.45,0.0
1598,1159,229,2026-04-07,8.11,0.11
1599,1015,217,2025-07-03,6.01,0.0
1600,1173,212,2026-03-14,9.67,1.67
1601,1029,213,2025-08-01,9.33,1.33
1602,1159,202,2025-08-12,6.19,0.0
1603,1045,221,2025-08-03,6.19,0.0
1604,1018,218,2026-04-30,7.35,0.0
1605,1053,205,2026-04-16,8.26,0.26
1606,1062,218,2025-10-06,9.89,1.89
1607,1123,224,2025-11-22,4.68,0.0
1608,1149,228,2025-12-29,9.63,1.63
1609,1054,225,2025-09-15,9.75,1.75
1610,1058,211,2025-09-29,8.47,0.47
1611,1069,217,2025-06-12,6.12,0.0
1612,1071,202,2025-12-03,8.08,0.08
1613,1089,215,2025-11-13,4.38,0.0
1614,1135,227,2025-11-19,6.92,0.0
1615,1182,218,2025-07-11,4.74,0.0
1616,1137,229,2025-08-18,8.07,0.07
1617,1159,212,2025-06-01,5.75,0.0
1618,1178,226,2026-03-26,8.8,0.8
1619,1017,207,2025-10-18,9.87,1.87
1620,1118,203,2025-07-07,9.35,1.35
1621,1046,210,2025-09-19,4.48,0.0
1622,1020,204,2025-08-26,9.75,1.75
1623,1029,223,2025-07-27,4.99,0.0
1624,1039,228,2026-04-02,4.89,0.0
1625,1161,201,2025-05-12,5.23,0.0
1626,1175,218,2026-04-08,5.76,0.0
1627,1122,212,2025-10-05,9.59,1.59
1628,1189,221,2025-11-14,6.52,0.0
1629,1049,203,2025-07-13,4.13,0.0
1630,1060,227,2025-05-09,4.13,0.0
1631,1166,211,2026-01-01,9.68,1.68
1632,1088,221,2026-02-28,6.47,0.0
1633,1084,216,2025-09-04,7.88,0.0
1634,1179,217,2025-05-27,7.56,0.0
1635,1114,215,2025-08-29,9.05,1.05
1636,1034,229,2025-07-21,5.82,0.0
1637,1044,226,2025-10-21,8.74,0.74
1638,1124,212,2025-11-14,5.56,0.0
1639,1198,228,2025-09-19,9.82,1.82
1640,1091,210,2025-09-25,4.28,0.0
1641,1043,220,2026-05-05,6.74,0.0
1642,1183,218,2025-12-14,9.54,1.54
1643,1045,227,2026-04-14,5.71,0.0
1644,1171,226,2026-04-09,8.25,0.25
1645,1061,204,2025-08-31,4.92,0.0
1646,1082,219,2025-10-10,4.25,0.0
1647,1067,212,2025-12-17,4.76,0.0
1648,1144,223,2025-08-10,5.11,0.0
1649,1082,212,2025-09-18,4.21,0.0
1650,1115,218,2025-06-04,4.89,0.0
1651,1137,210,2026-03-31,9.85,1.85
1652,1007,213,2026-04-24,4.73,0.0
1653,1197,205,2025-09-13,9.59,1.59
1654,1082,205,2025-10-20,9.69,1.69
1655,1190,218,2025-07-25,4.03,0.0
1656,1085,221,2026-01-30,9.85,1.85
1657,1122,229,2025-07-04,8.23,0.23
1658,1194,219,2025-05-17,5.74,0.0
1659,1145,224,2025-09-03,8.0,0.0
1660,1114,211,2025-07-01,9.44,1.44
1661,1188,216,2026-04-21,8.13,0.13
1662,1036,222,2025-12-09,9.4,1.4
1663,1079,201,2026-03-02,7.31,0.0
1664,1057,215,2025-07-29,6.41,0.0
1665,1084,202,2026-01-27,6.14,0.0
1666,1050,219,2026-04-01,7.65,0.0
1667,1197,209,2026-03-21,7.16,0.0
1668,1022,218,2025-11-27,5.17,0.0
1669,1174,222,2025-08-06,9.1,1.1
1670,1132,213,2026-03-29,9.75,1.75
1671,1082,220,2025-09-26,5.17,0.0
1672,1015,230,2025-07-17,7.63,0.0
1673,1102,205,2026-02-08,8.0,0.0
1674,1110,212,2026-03-23,8.3,0.3
1675,1004,210,2026-03-01,6.32,0.0
1676,1079,215,2025-06-09,6.07,0.0
1677,1023,207,2026-02-08,9.25,1.25
1678,1114,224,2026-01-21,8.37,0.37
1679,1114,210,2025-09-17,9.96,1.96
1680,1187,229,2025-05-15,4.98,0.0
1681,1107,205,2025-05-19,6.54,0.0
1682,1154,203,2025-12-15,9.01,1.01
1683,1078,216,2025-09-11,4.86,0.0
1684,1135,211,2025-11-09,9.93,1.93
1685,1152,225,2025-12-20,4.4,0.0
1686,1002,214,2025-08-27,6.25,0.0
1687,1070,214,2025-09-29,7.83,0.0
1688,1119,223,2026-02-14,5.05,0.0
1689,1036,207,2026-01-14,7.41,0.0
1690,1098,210,2025-06-22,5.12,0.0
1691,1011,227,2025-11-10,7.32,0.0
1692,1150,210,2026-04-23,8.96,0.96
1693,1190,215,2026-04-25,6.96,0.0
1694,1001,205,2025-11-14,5.35,0.0
1695,1164,227,2026-03-05,5.58,0.0
1696,1032,221,2026-02-11,7.82,0.0
1697,1074,214,2026-04-11,8.0,0.0
1698,1177,221,2025-06-04,5.08,0.0
1699,1031,225,2026-04-06,5.47,0.0
1700,1018,220,2025-11-26,5.66,0.0
1701,1149,216,2026-01-29,8.47,0.47
1702,1067,221,2026-01-15,7.39,0.0
1703,1178,227,2026-01-16,8.12,0.12
1704,1132,224,2025-10-02,4.72,0.0
1705,1067,206,2025-06-17,7.45,0.0
1706,1038,211,2026-03-17,7.49,0.0
1707,1178,205,2025-11-14,6.77,0.0
1708,1014,209,2025-08-30,6.14,0.0
1709,1163,230,2026-03-10,6.17,0.0
1710,1013,210,2025-06-16,9.73,1.73
1711,1164,230,2025-08-11,5.75,0.0
1712,1050,225,2026-01-17,4.46,0.0
1713,1196,204,2025-10-11,7.77,0.0
1714,1043,218,2025-10-01,7.59,0.0
1715,1081,227,2025-08-03,5.94,0.0
1716,1078,209,2025-10-25,9.07,1.07
1717,1177,212,2025-06-05,8.11,0.11
1718,1149,212,2026-01-06,4.58,0.0
1719,1004,205,2025-07-05,8.94,0.94
1720,1096,225,2025-07-10,7.11,0.0
1721,1088,230,2025-09-08,6.91,0.0
1722,1027,207,2025-11-02,9.46,1.46
1723,1057,227,2025-06-14,4.93,0.0
1724,1144,220,2025-12-14,5.13,0.0
1725,1135,228,2025-08-31,8.14,0.14
1726,1142,223,2026-01-21,7.19,0.0
1727,1030,214,2025-10-28,8.54,0.54
1728,1020,204,2026-03-10,6.76,0.0
1729,1005,216,2026-01-09,8.91,0.91
1730,1177,212,2025-06-21,6.09,0.0
1731,1114,229,2025-11-01,4.83,0.0
1732,1134,225,2025-12-24,9.93,1.93
1733,1045,223,2025-06-09,9.82,1.82
1734,1191,227,2026-03-24,5.83,0.0
1735,1033,228,2026-04-10,4.71,0.0
1736,1177,208,2025-10-18,8.17,0.17
1737,1054,205,2025-07-15,5.84,0.0
1738,1109,223,2025-11-27,9.89,1.89
1739,1029,203,2026-03-18,8.58,0.58
1740,1124,225,2025-08-28,4.11,0.0
1741,1051,204,2025-06-08,6.59,0.0
1742,1169,217,2025-05-25,4.2,0.0
1743,1121,204,2025-07-28,7.56,0.0
1744,1012,203,2025-08-12,9.45,1.45
1745,1003,225,2025-09-10,5.81,0.0
1746,1032,230,2025-05-10,4.58,0.0
1747,1151,229,2026-04-22,7.61,0.0
1748,1172,212,2026-04-08,5.2,0.0
1749,1038,228,2025-10-09,4.18,0.0
1750,1072,219,2025-05-27,8.48,0.48
1751,1042,228,2025-12-16,6.09,0.0
1752,1187,220,2025-08-12,7.0,0.0
1753,1146,203,2026-03-10,5.45,0.0
1754,1149,225,2026-05-06,4.59,0.0
1755,1056,223,2025-08-17,4.08,0.0
1756,1073,206,2026-02-02,5.15,0.0
1757,1138,201,2026-04-03,9.41,1.41
1758,1026,230,2025-09-20,9.84,1.84
1759,1130,228,2025-12-31,5.28,0.0
1760,1094,223,2026-03-09,8.25,0.25
1761,1113,222,2025-09-16,7.54,0.0
1762,1047,227,2025-06-13,9.75,1.75
1763,1098,214,2025-10-22,6.13,0.0
1764,1059,214,2026-01-22,5.29,0.0
1765,1081,204,2025-10-22,4.68,0.0
1766,1134,205,2025-08-28,6.8,0.0
1767,1093,223,2025-10-23,6.97,0.0
1768,1185,202,2025-06-30,5.73,0.0
1769,1127,204,2026-04-07,4.49,0.0
1770,1117,220,2025-05-27,6.31,0.0
1771,1176,227,2025-10-02,8.42,0.42
1772,1142,214,2026-02-26,6.66,0.0
1773,1110,207,2026-05-05,5.74,0.0
1774,1122,222,2025-12-15,9.14,1.14
1775,1004,222,2026-03-02,6.2,0.0
1776,1027,213,2025-06-11,6.95,0.0
1777,1169,222,2026-01-23,6.63,0.0
1778,1037,213,2025-11-16,4.51,0.0
1779,1152,204,2025-05-18,6.4,0.0
1780,1044,203,2025-06-14,8.45,0.45
1781,1051,211,2026-01-16,6.18,0.0
1782,1104,204,2025-07-22,5.2,0.0
1783,1109,224,2026-04-21,5.4,0.0
1784,1196,223,2026-04-20,6.99,0.0
1785,1152,209,2025-12-11,8.6,0.6
1786,1165,213,2025-05-08,8.54,0.54
1787,1171,220,2025-06-08,6.14,0.0
1788,1125,217,2025-12-12,9.7,1.7
1789,1197,215,2026-02-01,5.67,0.0
1790,1065,216,2025-10-31,4.65,0.0
1791,1161,205,2025-11-23,6.98,0.0
1792,1189,202,2025-12-12,4.18,0.0
1793,1128,222,2025-07-29,8.98,0.98
1794,1046,213,2025-06-25,4.16,0.0
1795,1084,205,2025-08-08,7.63,0.0
1796,1160,204,2025-12-21,5.82,0.0
1797,1170,225,2025-05-17,8.56,0.56
1798,1127,226,2025-08-17,7.12,0.0
1799,1076,222,2025-05-27,6.8,0.0
1800,1130,209,2025-08-09,6.99,0.0
1801,1139,218,2025-10-09,7.25,0.0
1802,1196,202,2025-09-24,4.11,0.0
1803,1031,213,2025-06-11,9.94,1.94
1804,1097,215,2025-10-31,6.7,0.0
1805,1009,206,2026-02-12,6.76,0.0
1806,1200,210,2026-01-21,7.34,0.0
1807,1043,216,2026-05-06,9.31,1.31
1808,1080,223,2025-08-05,6.58,0.0
1809,1196,204,2025-10-24,6.33,0.0
1810,1126,222,2025-10-21,7.41,0.0
1811,1139,219,2026-02-19,7.32,0.0
1812,1144,228,2026-02-21,6.82,0.0
1813,1015,213,2025-07-02,4.94,0.0
1814,1152,213,2025-09-27,5.58,0.0
1815,1091,225,2026-03-13,7.7,0.0
1816,1083,202,2025-09-08,9.87,1.87
1817,1012,205,2025-10-07,4.17,0.0
1818,1090,226,2026-04-15,9.02,1.02
1819,1007,225,2026-02-20,8.45,0.45
1820,1088,213,2025-06-14,9.35,1.35
1821,1089,212,2025-06-01,4.58,0.0
1822,1015,222,2026-03-02,6.47,0.0
1823,1061,221,2026-01-10,5.47,0.0
1824,1022,230,2025-10-11,5.87,0.0
1825,1079,204,2026-03-21,8.13,0.13
1826,1006,218,2026-04-23,6.03,0.0
1827,1118,222,2025-07-03,5.96,0.0
1828,1146,217,2025-11-14,9.18,1.18
1829,1069,201,2025-09-04,9.41,1.41
1830,1151,201,2026-03-22,8.18,0.18
1831,1097,219,2026-02-19,9.91,1.91
1832,1147,204,2025-12-23,6.34,0.0
1833,1026,223,2025-07-06,8.85,0.85
1834,1087,216,2026-02-12,8.05,0.05
1835,1196,222,2026-02-16,7.02,0.0
1836,1158,210,2025-07-04,6.04,0.0
1837,1112,207,2026-01-01,6.18,0.0
1838,1020,227,2026-03-30,6.98,0.0
1839,1055,210,2025-10-13,9.1,1.1
1840,1077,219,2025-11-16,5.59,0.0
1841,1058,220,2025-05-23,6.41,0.0
1842,1024,223,2025-10-04,8.46,0.46
1843,1025,219,2026-04-03,9.07,1.07
1844,1018,219,2026-02-18,6.02,0.0
1845,1122,214,2025-10-21,8.81,0.81
1846,1020,221,2026-01-25,5.26,0.0
1847,1130,226,2025-06-27,8.94,0.94
1848,1170,218,2025-07-20,5.8,0.0
1849,1107,213,2026-02-03,5.88,0.0
1850,1132,215,2025-06-12,5.51,0.0
1851,1141,206,2025-09-11,8.03,0.03
1852,1161,223,2026-02-03,9.29,1.29
1853,1048,219,2025-10-15,7.1,0.0
1854,1170,227,2025-07-09,7.0,0.0
1855,1120,209,2025-08-15,8.45,0.45
1856,1137,226,2026-01-08,9.62,1.62
1857,1197,230,2025-12-16,7.69,0.0
1858,1145,224,2025-05-30,6.6,0.0
1859,1134,207,2026-02-16,7.76,0.0
1860,1038,208,2026-04-28,6.19,0.0
1861,1176,225,2026-03-25,4.9,0.0
1862,1112,214,2025-09-07,5.8,0.0
1863,1017,221,2025-11-18,5.91,0.0
